sentence,label
[CLS] user_65 [SEP] movie_81 movie_129 movie_22 movie_120 [SEP] 1.0 2.0 4.0 [MASK],3.0
[CLS] user_20 [SEP] movie_104 movie_50 movie_19 movie_76 [SEP] 4.0 5.0 3.0 [MASK],3.0
[CLS] user_30 [SEP] movie_49 movie_6 movie_90 movie_79 [SEP] 3.0 5.0 2.0 [MASK],2.0
[CLS] user_74 [SEP] movie_3 movie_44 movie_21 movie_94 [SEP] 4.0 4.0 5.0 [MASK],3.0
[CLS] user_35 [SEP] movie_1 movie_11 movie_3 movie_1 [SEP] 4.0 3.0 3.0 [MASK],4.0
[CLS] user_37 [SEP] movie_59 movie_30 movie_38 movie_28 [SEP] 3.0 4.0 2.0 [MASK],4.0
[CLS] user_74 [SEP] movie_4 movie_21 movie_101 movie_17 [SEP] 4.0 5.0 4.0 [MASK],4.0
[CLS] user_38 [SEP] movie_95 movie_1 movie_48 movie_90 [SEP] 1.0 5.0 5.0 [MASK],3.0
[CLS] user_45 [SEP] movie_15 movie_30 movie_21 movie_44 [SEP] 5.0 4.0 4.0 [MASK],2.0
[CLS] user_28 [SEP] movie_22 movie_31 movie_98 movie_88 [SEP] 3.0 4.0 4.0 [MASK],3.0
[CLS] user_65 [SEP] movie_120 movie_15 movie_37 movie_119 [SEP] 3.0 5.0 4.0 [MASK],4.0
[CLS] user_6 [SEP] movie_15 movie_23 movie_13 movie_35 [SEP] 5.0 4.0 4.0 [MASK],5.0
[CLS] user_58 [SEP] movie_37 movie_152 movie_1 movie_17 [SEP] 3.0 5.0 5.0 [MASK],4.0
[CLS] user_29 [SEP] movie_58 movie_48 movie_111 movie_117 [SEP] 3.0 4.0 3.0 [MASK],4.0
[CLS] user_69 [SEP] movie_1 movie_21 movie_63 movie_21 [SEP] 3.0 4.0 5.0 [MASK],4.0
[CLS] user_66 [SEP] movie_1 movie_34 movie_11 movie_37 [SEP] 3.0 2.0 2.0 [MASK],4.0
[CLS] user_65 [SEP] movie_32 movie_81 movie_47 movie_27 [SEP] 5.0 1.0 4.0 [MASK],4.0
[CLS] user_59 [SEP] movie_29 movie_25 movie_34 movie_7 [SEP] 4.0 1.0 4.0 [MASK],2.5
[CLS] user_4 [SEP] movie_75 movie_1 movie_74 movie_74 [SEP] 2.0 4.0 4.0 [MASK],4.0
[CLS] user_56 [SEP] movie_57 movie_6 movie_87 movie_23 [SEP] 3.0 4.0 3.0 [MASK],5.0
[CLS] user_10 [SEP] movie_13 movie_27 movie_86 movie_23 [SEP] 4.0 4.0 4.0 [MASK],5.0
[CLS] user_40 [SEP] movie_39 movie_107 movie_50 movie_98 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_63 [SEP] movie_63 movie_46 movie_15 movie_4 [SEP] 3.0 4.0 4.0 [MASK],3.0
[CLS] user_51 [SEP] movie_48 movie_107 movie_32 movie_15 [SEP] 2.5 2.0 5.0 [MASK],5.0
[CLS] user_62 [SEP] movie_55 movie_23 movie_39 movie_31 [SEP] 4.5 5.0 3.5 [MASK],5.0
[CLS] user_77 [SEP] movie_168 movie_47 movie_111 movie_15 [SEP] 3.0 4.0 3.0 [MASK],4.0
[CLS] user_48 [SEP] movie_20 movie_33 movie_46 movie_10 [SEP] 3.5 3.0 2.5 [MASK],4.0
[CLS] user_61 [SEP] movie_85 movie_73 movie_1 movie_85 [SEP] 4.0 5.0 3.0 [MASK],4.0
[CLS] user_28 [SEP] movie_87 movie_59 movie_37 movie_34 [SEP] 4.0 3.0 3.5 [MASK],3.5
[CLS] user_65 [SEP] movie_32 movie_157 movie_50 movie_109 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_1 [SEP] movie_32 movie_40 movie_22 movie_17 [SEP] 3.0 5.0 2.5 [MASK],4.0
[CLS] user_4 [SEP] movie_69 movie_82 movie_72 movie_7 [SEP] 2.0 1.0 3.0 [MASK],1.0
[CLS] user_48 [SEP] movie_3 movie_94 movie_32 movie_11 [SEP] 2.0 2.5 4.5 [MASK],2.0
[CLS] user_53 [SEP] movie_20 movie_114 movie_6 movie_117 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_23 [SEP] movie_62 movie_28 movie_51 movie_86 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_3 [SEP] movie_63 movie_30 movie_65 movie_23 [SEP] 4.5 5.0 3.5 [MASK],4.5
[CLS] user_11 [SEP] movie_20 movie_15 movie_63 movie_19 [SEP] 3.0 4.0 2.5 [MASK],2.5
[CLS] user_43 [SEP] movie_6 movie_15 movie_43 movie_23 [SEP] 3.0 5.0 5.0 [MASK],4.0
[CLS] user_72 [SEP] movie_9 movie_138 movie_107 movie_23 [SEP] 3.0 4.0 4.0 [MASK],5.0
[CLS] user_56 [SEP] movie_61 movie_22 movie_57 movie_13 [SEP] 5.0 3.0 3.0 [MASK],3.0
[CLS] user_21 [SEP] movie_13 movie_29 movie_22 movie_4 [SEP] 5.0 4.0 2.0 [MASK],5.0
[CLS] user_52 [SEP] movie_86 movie_114 movie_117 movie_114 [SEP] 5.0 3.0 4.0 [MASK],3.0
[CLS] user_69 [SEP] movie_63 movie_23 movie_12 movie_17 [SEP] 5.0 4.0 4.0 [MASK],5.0
[CLS] user_72 [SEP] movie_107 movie_15 movie_50 movie_9 [SEP] 4.0 5.0 5.0 [MASK],3.0
[CLS] user_39 [SEP] movie_22 movie_17 movie_8 movie_60 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_75 [SEP] movie_6 movie_39 movie_35 movie_15 [SEP] 5.0 4.5 4.0 [MASK],5.0
[CLS] user_40 [SEP] movie_33 movie_23 movie_6 movie_33 [SEP] 3.0 5.0 5.0 [MASK],3.0
[CLS] user_48 [SEP] movie_11 movie_6 movie_94 movie_117 [SEP] 2.0 3.0 2.5 [MASK],2.5
[CLS] user_32 [SEP] movie_33 movie_59 movie_7 movie_30 [SEP] 2.0 5.0 3.0 [MASK],5.0
[CLS] user_7 [SEP] movie_1 movie_100 movie_103 movie_104 [SEP] 1.0 3.0 3.0 [MASK],4.0
[CLS] user_27 [SEP] movie_1 movie_59 movie_23 movie_23 [SEP] 4.5 5.0 4.5 [MASK],4.5
[CLS] user_37 [SEP] movie_34 movie_28 movie_38 movie_6 [SEP] 4.0 4.0 2.0 [MASK],4.5
[CLS] user_45 [SEP] movie_40 movie_54 movie_21 movie_125 [SEP] 3.0 2.5 4.0 [MASK],3.0
[CLS] user_59 [SEP] movie_43 movie_4 movie_25 movie_25 [SEP] 4.0 4.0 1.0 [MASK],1.0
[CLS] user_53 [SEP] movie_117 movie_46 movie_4 movie_46 [SEP] 4.0 5.0 5.0 [MASK],5.0
[CLS] user_62 [SEP] movie_79 movie_25 movie_129 movie_107 [SEP] 2.5 3.0 2.0 [MASK],3.5
[CLS] user_16 [SEP] movie_63 movie_19 movie_11 movie_80 [SEP] 5.0 4.0 4.0 [MASK],3.0
[CLS] user_4 [SEP] movie_74 movie_73 movie_36 movie_22 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_1 [SEP] movie_13 movie_36 movie_6 movie_12 [SEP] 4.0 4.5 3.0 [MASK],4.5
[CLS] user_7 [SEP] movie_101 movie_20 movie_1 movie_99 [SEP] 4.0 3.0 1.0 [MASK],4.0
[CLS] user_72 [SEP] movie_23 movie_50 movie_56 movie_28 [SEP] 5.0 5.0 5.0 [MASK],4.0
[CLS] user_52 [SEP] movie_22 movie_11 movie_86 movie_85 [SEP] 4.0 3.0 5.0 [MASK],5.0
[CLS] user_45 [SEP] movie_15 movie_54 movie_18 movie_15 [SEP] 5.0 2.5 1.0 [MASK],5.0
[CLS] user_3 [SEP] movie_29 movie_34 movie_4 movie_22 [SEP] 3.5 4.0 4.0 [MASK],3.0
[CLS] user_21 [SEP] movie_6 movie_58 movie_25 movie_29 [SEP] 4.0 1.0 3.0 [MASK],4.0
[CLS] user_60 [SEP] movie_15 movie_52 movie_3 movie_14 [SEP] 4.0 2.0 4.0 [MASK],3.0
[CLS] user_15 [SEP] movie_97 movie_17 movie_74 movie_11 [SEP] 1.0 3.5 3.5 [MASK],2.5
[CLS] user_29 [SEP] movie_9 movie_48 movie_17 movie_105 [SEP] 3.0 4.0 4.0 [MASK],4.0
[CLS] user_54 [SEP] movie_48 movie_50 movie_20 movie_20 [SEP] 3.0 3.5 3.5 [MASK],3.5
[CLS] user_6 [SEP] movie_6 movie_15 movie_92 movie_92 [SEP] 3.5 5.0 2.5 [MASK],2.5
[CLS] user_71 [SEP] movie_17 movie_35 movie_14 movie_33 [SEP] 3.0 4.0 4.0 [MASK],3.5
[CLS] user_13 [SEP] movie_59 movie_35 movie_17 movie_27 [SEP] 4.0 3.0 3.0 [MASK],5.0
[CLS] user_55 [SEP] movie_59 movie_73 movie_37 movie_2 [SEP] 3.0 4.5 3.0 [MASK],3.0
[CLS] user_67 [SEP] movie_60 movie_20 movie_28 movie_33 [SEP] 2.5 1.5 2.5 [MASK],2.5
[CLS] user_30 [SEP] movie_30 movie_133 movie_118 movie_118 [SEP] 3.0 1.5 2.5 [MASK],2.5
[CLS] user_52 [SEP] movie_20 movie_86 movie_15 movie_14 [SEP] 4.0 5.0 4.0 [MASK],3.0
[CLS] user_30 [SEP] movie_74 movie_32 movie_54 movie_64 [SEP] 1.5 3.0 2.5 [MASK],2.5
[CLS] user_34 [SEP] movie_20 movie_34 movie_39 movie_11 [SEP] 1.5 4.0 4.0 [MASK],0.5
[CLS] user_29 [SEP] movie_11 movie_32 movie_17 movie_32 [SEP] 3.0 5.0 4.0 [MASK],5.0
[CLS] user_50 [SEP] movie_36 movie_8 movie_117 movie_29 [SEP] 3.5 2.0 2.0 [MASK],4.0
[CLS] user_28 [SEP] movie_63 movie_111 movie_31 movie_11 [SEP] 5.0 3.0 4.0 [MASK],3.5
[CLS] user_69 [SEP] movie_86 movie_14 movie_23 movie_86 [SEP] 3.0 3.0 4.0 [MASK],3.0
[CLS] user_76 [SEP] movie_51 movie_6 movie_60 movie_70 [SEP] 4.0 5.0 3.0 [MASK],2.0
[CLS] user_50 [SEP] movie_54 movie_117 movie_20 movie_39 [SEP] 4.0 2.0 3.0 [MASK],3.0
[CLS] user_4 [SEP] movie_22 movie_36 movie_29 movie_17 [SEP] 4.0 4.0 5.0 [MASK],3.0
[CLS] user_60 [SEP] movie_39 movie_61 movie_34 movie_39 [SEP] 4.0 3.0 5.0 [MASK],4.0
[CLS] user_73 [SEP] movie_35 movie_33 movie_50 movie_15 [SEP] 3.0 3.0 4.0 [MASK],5.0
[CLS] user_58 [SEP] movie_94 movie_35 movie_1 movie_22 [SEP] 3.0 5.0 5.0 [MASK],4.0
[CLS] user_40 [SEP] movie_43 movie_33 movie_23 movie_7 [SEP] 5.0 3.0 5.0 [MASK],4.0
[CLS] user_34 [SEP] movie_34 movie_36 movie_24 movie_60 [SEP] 4.0 4.0 4.0 [MASK],3.0
[CLS] user_14 [SEP] movie_37 movie_17 movie_13 movie_63 [SEP] 4.0 3.5 0.5 [MASK],4.0
[CLS] user_63 [SEP] movie_19 movie_63 movie_6 movie_19 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_19 [SEP] movie_23 movie_33 movie_60 movie_60 [SEP] 2.0 1.0 2.5 [MASK],2.5
[CLS] user_26 [SEP] movie_79 movie_40 movie_11 movie_37 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_56 [SEP] movie_14 movie_73 movie_9 movie_6 [SEP] 5.0 5.0 5.0 [MASK],4.0
[CLS] user_73 [SEP] movie_94 movie_104 movie_15 movie_14 [SEP] 4.0 5.0 5.0 [MASK],3.0
[CLS] user_2 [SEP] movie_5 movie_45 movie_53 movie_6 [SEP] 3.0 4.0 3.0 [MASK],3.0
[CLS] user_1 [SEP] movie_19 movie_6 movie_12 movie_20 [SEP] 1.0 3.0 4.5 [MASK],2.0
[CLS] user_65 [SEP] movie_37 movie_56 movie_114 movie_105 [SEP] 4.0 5.0 5.0 [MASK],4.0
[CLS] user_58 [SEP] movie_47 movie_15 movie_20 movie_109 [SEP] 3.0 5.0 5.0 [MASK],3.0
[CLS] user_12 [SEP] movie_29 movie_112 movie_11 movie_11 [SEP] 4.0 3.0 3.0 [MASK],3.0
[CLS] user_63 [SEP] movie_19 movie_23 movie_6 movie_63 [SEP] 3.0 5.0 3.0 [MASK],3.0
[CLS] user_11 [SEP] movie_63 movie_50 movie_19 movie_14 [SEP] 2.5 3.5 2.5 [MASK],3.5
[CLS] user_54 [SEP] movie_20 movie_31 movie_30 movie_17 [SEP] 3.5 3.5 3.5 [MASK],2.5
[CLS] user_11 [SEP] movie_23 movie_20 movie_50 movie_50 [SEP] 4.0 3.0 3.5 [MASK],3.5
[CLS] user_10 [SEP] movie_31 movie_86 movie_50 movie_58 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_45 [SEP] movie_46 movie_54 movie_15 movie_14 [SEP] 1.0 2.5 5.0 [MASK],4.0
[CLS] user_2 [SEP] movie_7 movie_15 movie_2 movie_47 [SEP] 5.0 5.0 5.0 [MASK],3.0
[CLS] user_4 [SEP] movie_51 movie_69 movie_57 movie_75 [SEP] 4.0 2.0 1.0 [MASK],2.0
[CLS] user_46 [SEP] movie_11 movie_112 movie_61 movie_127 [SEP] 1.5 1.5 3.5 [MASK],2.0
[CLS] user_57 [SEP] movie_3 movie_15 movie_58 movie_11 [SEP] 5.0 5.0 4.0 [MASK],3.0
[CLS] user_19 [SEP] movie_20 movie_23 movie_11 movie_42 [SEP] 2.0 2.0 3.0 [MASK],2.5
[CLS] user_59 [SEP] movie_56 movie_31 movie_7 movie_48 [SEP] 5.0 5.0 2.5 [MASK],3.0
[CLS] user_51 [SEP] movie_50 movie_21 movie_15 movie_63 [SEP] 3.0 4.0 5.0 [MASK],2.0
[CLS] user_75 [SEP] movie_40 movie_60 movie_4 movie_6 [SEP] 4.5 4.5 4.5 [MASK],5.0
[CLS] user_31 [SEP] movie_23 movie_101 movie_94 movie_137 [SEP] 5.0 3.0 5.0 [MASK],3.0
[CLS] user_19 [SEP] movie_23 movie_48 movie_8 movie_11 [SEP] 2.0 2.0 3.0 [MASK],3.0
[CLS] user_50 [SEP] movie_55 movie_17 movie_8 movie_36 [SEP] 4.0 3.5 2.0 [MASK],3.5
[CLS] user_77 [SEP] movie_47 movie_40 movie_34 movie_47 [SEP] 4.0 3.0 4.0 [MASK],4.0
[CLS] user_64 [SEP] movie_40 movie_22 movie_48 movie_6 [SEP] 4.5 4.5 4.0 [MASK],4.5
[CLS] user_15 [SEP] movie_74 movie_97 movie_17 movie_104 [SEP] 3.5 1.0 3.5 [MASK],3.5
[CLS] user_8 [SEP] movie_48 movie_33 movie_40 movie_33 [SEP] 4.5 3.0 4.0 [MASK],3.0
[CLS] user_67 [SEP] movie_17 movie_7 movie_14 movie_17 [SEP] 3.5 3.0 4.5 [MASK],3.5
[CLS] user_33 [SEP] movie_36 movie_18 movie_30 movie_43 [SEP] 5.0 1.0 5.0 [MASK],5.0
[CLS] user_12 [SEP] movie_48 movie_17 movie_1 movie_48 [SEP] 3.5 3.5 4.0 [MASK],3.5
[CLS] user_14 [SEP] movie_27 movie_63 movie_14 movie_37 [SEP] 4.0 4.0 1.0 [MASK],4.0
[CLS] user_15 [SEP] movie_15 movie_74 movie_17 movie_33 [SEP] 3.5 3.5 3.5 [MASK],3.5
[CLS] user_67 [SEP] movie_5 movie_60 movie_33 movie_25 [SEP] 4.0 2.5 2.5 [MASK],3.5
[CLS] user_7 [SEP] movie_15 movie_7 movie_100 movie_1 [SEP] 5.0 3.0 3.0 [MASK],1.0
[CLS] user_55 [SEP] movie_73 movie_147 movie_13 movie_37 [SEP] 4.5 3.0 5.0 [MASK],3.0
[CLS] user_68 [SEP] movie_106 movie_17 movie_107 movie_7 [SEP] 1.0 4.0 5.0 [MASK],5.0
[CLS] user_55 [SEP] movie_40 movie_37 movie_50 movie_17 [SEP] 2.0 3.0 4.5 [MASK],3.5
[CLS] user_45 [SEP] movie_54 movie_58 movie_33 movie_51 [SEP] 2.5 4.0 3.0 [MASK],4.0
[CLS] user_68 [SEP] movie_50 movie_73 movie_21 movie_13 [SEP] 3.0 5.0 4.0 [MASK],4.0
[CLS] user_48 [SEP] movie_27 movie_9 movie_94 movie_20 [SEP] 4.0 2.5 2.5 [MASK],3.5
[CLS] user_38 [SEP] movie_76 movie_4 movie_1 movie_23 [SEP] 3.0 3.0 5.0 [MASK],4.0
[CLS] user_31 [SEP] movie_107 movie_15 movie_30 movie_22 [SEP] 5.0 5.0 3.0 [MASK],5.0
[CLS] user_1 [SEP] movie_2 movie_12 movie_8 movie_22 [SEP] 2.5 4.5 2.5 [MASK],2.5
[CLS] user_15 [SEP] movie_74 movie_11 movie_33 movie_15 [SEP] 3.5 2.5 3.5 [MASK],3.5
[CLS] user_18 [SEP] movie_95 movie_11 movie_10 movie_68 [SEP] 2.5 3.0 3.5 [MASK],3.0
[CLS] user_75 [SEP] movie_40 movie_95 movie_90 movie_1 [SEP] 4.5 3.5 2.0 [MASK],4.5
[CLS] user_32 [SEP] movie_29 movie_15 movie_59 movie_55 [SEP] 5.0 3.0 5.0 [MASK],5.0
[CLS] user_14 [SEP] movie_59 movie_17 movie_37 movie_73 [SEP] 4.0 3.5 4.0 [MASK],3.5
[CLS] user_2 [SEP] movie_52 movie_5 movie_47 movie_3 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_76 [SEP] movie_51 movie_60 movie_7 movie_99 [SEP] 4.0 3.0 4.0 [MASK],3.0
[CLS] user_59 [SEP] movie_34 movie_56 movie_51 movie_43 [SEP] 4.0 5.0 4.0 [MASK],4.0
[CLS] user_58 [SEP] movie_1 movie_95 movie_15 movie_15 [SEP] 5.0 5.0 5.0 [MASK],5.0
[CLS] user_6 [SEP] movie_61 movie_89 movie_19 movie_13 [SEP] 4.0 3.0 2.5 [MASK],4.0
[CLS] user_10 [SEP] movie_109 movie_21 movie_30 movie_13 [SEP] 4.0 5.0 5.0 [MASK],4.0
[CLS] user_36 [SEP] movie_23 movie_50 movie_32 movie_1 [SEP] 5.0 5.0 5.0 [MASK],4.0
[CLS] user_48 [SEP] movie_9 movie_4 movie_117 movie_31 [SEP] 2.5 2.5 2.5 [MASK],3.5
[CLS] user_61 [SEP] movie_13 movie_73 movie_85 movie_9 [SEP] 3.0 5.0 4.0 [MASK],4.0
[CLS] user_64 [SEP] movie_13 movie_40 movie_23 movie_20 [SEP] 4.0 4.5 4.5 [MASK],4.0
[CLS] user_29 [SEP] movie_111 movie_58 movie_59 movie_58 [SEP] 3.0 3.0 2.0 [MASK],3.0
[CLS] user_19 [SEP] movie_19 movie_90 movie_23 movie_8 [SEP] 1.0 3.0 2.0 [MASK],3.0
[CLS] user_49 [SEP] movie_55 movie_6 movie_57 movie_119 [SEP] 5.0 4.0 2.0 [MASK],3.0
[CLS] user_42 [SEP] movie_44 movie_4 movie_13 movie_17 [SEP] 3.0 5.0 4.0 [MASK],3.0
[CLS] user_77 [SEP] movie_22 movie_4 movie_35 movie_40 [SEP] 5.0 3.0 4.0 [MASK],3.0
[CLS] user_21 [SEP] movie_29 movie_58 movie_13 movie_56 [SEP] 4.0 1.0 5.0 [MASK],4.0
[CLS] user_9 [SEP] movie_20 movie_6 movie_14 movie_14 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_39 [SEP] movie_22 movie_88 movie_73 movie_73 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_28 [SEP] movie_64 movie_31 movie_63 movie_79 [SEP] 4.0 4.0 5.0 [MASK],4.0
[CLS] user_29 [SEP] movie_105 movie_58 movie_86 movie_34 [SEP] 4.0 3.0 3.0 [MASK],4.0
[CLS] user_18 [SEP] movie_19 movie_38 movie_33 movie_35 [SEP] 1.5 2.5 3.0 [MASK],3.0
[CLS] user_18 [SEP] movie_33 movie_11 movie_17 movie_38 [SEP] 3.0 3.0 4.5 [MASK],2.5
[CLS] user_61 [SEP] movie_59 movie_46 movie_30 movie_32 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_1 [SEP] movie_22 movie_23 movie_24 movie_40 [SEP] 2.5 5.0 1.5 [MASK],5.0
[CLS] user_56 [SEP] movie_20 movie_22 movie_13 movie_10 [SEP] 3.0 3.0 3.0 [MASK],3.0
[CLS] user_65 [SEP] movie_101 movie_44 movie_81 movie_106 [SEP] 3.0 3.0 1.0 [MASK],4.0
[CLS] user_34 [SEP] movie_23 movie_20 movie_42 movie_1 [SEP] 4.0 1.5 3.0 [MASK],2.0
[CLS] user_54 [SEP] movie_17 movie_31 movie_65 movie_48 [SEP] 2.5 3.5 3.5 [MASK],3.0
[CLS] user_43 [SEP] movie_6 movie_32 movie_33 movie_43 [SEP] 3.0 3.0 5.0 [MASK],5.0
[CLS] user_59 [SEP] movie_31 movie_50 movie_25 movie_32 [SEP] 5.0 5.0 1.0 [MASK],3.0
[CLS] user_53 [SEP] movie_114 movie_3 movie_117 movie_90 [SEP] 4.0 5.0 4.0 [MASK],3.0
[CLS] user_11 [SEP] movie_19 movie_50 movie_3 movie_20 [SEP] 2.5 3.5 2.5 [MASK],3.0
[CLS] user_18 [SEP] movie_35 movie_19 movie_30 movie_95 [SEP] 3.0 1.5 3.5 [MASK],2.5
[CLS] user_55 [SEP] movie_21 movie_106 movie_9 movie_73 [SEP] 3.0 3.0 3.0 [MASK],4.5
[CLS] user_17 [SEP] movie_87 movie_20 movie_88 movie_116 [SEP] 5.0 5.0 4.0 [MASK],5.0
[CLS] user_24 [SEP] movie_13 movie_47 movie_117 movie_7 [SEP] 4.0 3.0 3.0 [MASK],4.0
[CLS] user_7 [SEP] movie_45 movie_1 movie_69 movie_76 [SEP] 4.0 1.0 5.0 [MASK],3.0
[CLS] user_40 [SEP] movie_50 movie_7 movie_33 movie_107 [SEP] 5.0 4.0 3.0 [MASK],5.0
[CLS] user_76 [SEP] movie_12 movie_6 movie_3 movie_23 [SEP] 4.0 5.0 4.0 [MASK],5.0
[CLS] user_69 [SEP] movie_14 movie_24 movie_45 movie_20 [SEP] 3.0 3.0 5.0 [MASK],3.0
[CLS] user_26 [SEP] movie_37 movie_9 movie_108 movie_9 [SEP] 3.0 5.0 5.0 [MASK],5.0
[CLS] user_17 [SEP] movie_116 movie_20 movie_115 movie_4 [SEP] 5.0 5.0 3.0 [MASK],5.0
[CLS] user_43 [SEP] movie_15 movie_23 movie_50 movie_86 [SEP] 5.0 4.0 4.0 [MASK],4.0
[CLS] user_69 [SEP] movie_45 movie_24 movie_23 movie_1 [SEP] 5.0 3.0 4.0 [MASK],3.0
[CLS] user_58 [SEP] movie_22 movie_47 movie_152 movie_35 [SEP] 4.0 3.0 5.0 [MASK],5.0
[CLS] user_68 [SEP] movie_13 movie_106 movie_23 movie_23 [SEP] 4.0 1.0 5.0 [MASK],5.0
[CLS] user_10 [SEP] movie_86 movie_87 movie_105 movie_21 [SEP] 4.0 4.0 4.0 [MASK],5.0
[CLS] user_38 [SEP] movie_1 movie_23 movie_48 movie_95 [SEP] 5.0 4.0 5.0 [MASK],1.0
[CLS] user_4 [SEP] movie_22 movie_1 movie_51 movie_51 [SEP] 4.0 4.0 4.0 [MASK],4.0
[CLS] user_61 [SEP] movie_154 movie_63 movie_46 movie_27 [SEP] 4.0 5.0 4.0 [MASK],5.0
[CLS] user_54 [SEP] movie_20 movie_17 movie_31 movie_65 [SEP] 3.5 2.5 3.5 [MASK],3.5
[CLS] user_20 [SEP] movie_43 movie_50 movie_104 movie_14 [SEP] 3.0 5.0 4.0 [MASK],5.0
[CLS] user_57 [SEP] movie_101 movie_11 movie_22 movie_22 [SEP] 4.0 3.0 4.0 [MASK],4.0
[CLS] user_30 [SEP] movie_58 movie_31 movie_13 movie_129 [SEP] 3.0 2.0 4.0 [MASK],4.5
[CLS] user_30 [SEP] movie_125 movie_85 movie_32 movie_87 [SEP] 4.0 3.0 3.0 [MASK],2.0
[CLS] user_51 [SEP] movie_36 movie_48 movie_129 movie_31 [SEP] 5.0 2.5 3.0 [MASK],5.0
[CLS] user_63 [SEP] movie_15 movie_13 movie_46 movie_13 [SEP] 4.0 3.0 4.0 [MASK],3.0
[CLS] user_43 [SEP] movie_27 movie_50 movie_63 movie_44 [SEP] 5.0 4.0 4.0 [MASK],2.0
[CLS] user_29 [SEP] movie_127 movie_86 movie_58 movie_126 [SEP] 2.0 3.0 3.0 [MASK],2.0
[CLS] user_25 [SEP] movie_13 movie_17 movie_22 movie_17 [SEP] 4.5 5.0 2.5 [MASK],5.0
[CLS] user_17 [SEP] movie_116 movie_84 movie_117 movie_117 [SEP] 5.0 4.0 5.0 [MASK],5.0
[CLS] user_7 [SEP] movie_10 movie_15 movie_6 movie_72 [SEP] 3.0 5.0 4.0 [MASK],4.0
[CLS] user_14 [SEP] movie_40 movie_17 movie_13 movie_32 [SEP] 4.5 3.5 0.5 [MASK],5.0
[CLS] user_23 [SEP] movie_23 movie_33 movie_32 movie_51 [SEP] 5.0 4.0 5.0 [MASK],4.0
[CLS] user_76 [SEP] movie_60 movie_167 movie_117 movie_6 [SEP] 3.0 3.0 3.0 [MASK],5.0
[CLS] user_26 [SEP] movie_33 movie_15 movie_28 movie_17 [SEP] 4.0 4.0 3.0 [MASK],3.0
[CLS] user_32 [SEP] movie_29 movie_59 movie_55 movie_7 [SEP] 5.0 5.0 5.0 [MASK],3.0
[CLS] user_6 [SEP] movie_91 movie_5 movie_15 movie_61 [SEP] 3.0 3.5 5.0 [MASK],4.0
[CLS] user_2 [SEP] movie_18 movie_43 movie_59 movie_29 [SEP] 4.0 3.0 3.0 [MASK],4.0
[CLS] user_7 [SEP] movie_45 movie_99 movie_52 movie_20 [SEP] 4.0 4.0 4.0 [MASK],3.0
[CLS] user_55 [SEP] movie_28 movie_73 movie_42 movie_21 [SEP] 3.0 4.5 1.5 [MASK],3.0
[CLS] user_37 [SEP] movie_6 movie_28 movie_23 movie_59 [SEP] 4.5 4.0 5.0 [MASK],3.0
[CLS] user_24 [SEP] movie_124 movie_30 movie_47 movie_63 [SEP] 4.0 4.0 3.0 [MASK],3.0
[CLS] user_33 [SEP] movie_43 movie_78 movie_55 movie_94 [SEP] 5.0 3.0 5.0 [MASK],4.0
[CLS] user_60 [SEP] movie_20 movie_3 movie_8 movie_34 [SEP] 4.0 4.0 3.0 [MASK],5.0
[CLS] user_34 [SEP] movie_11 movie_60 movie_34 movie_24 [SEP] 0.5 3.0 4.0 [MASK],4.0
[CLS] user_71 [SEP] movie_35 movie_85 movie_34 movie_14 [SEP] 4.0 3.5 2.5 [MASK],4.0
[CLS] user_51 [SEP] movie_23 movie_13 movie_36 movie_32 [SEP] 3.0 4.0 5.0 [MASK],5.0
[CLS] user_33 [SEP] movie_30 movie_38 movie_29 movie_17 [SEP] 5.0 1.0 3.0 [MASK],4.0
[CLS] user_33 [SEP] movie_17 movie_1 movie_36 movie_55 [SEP] 4.0 3.0 5.0 [MASK],5.0
[CLS] user_28 [SEP] movie_111 movie_59 movie_13 movie_98 [SEP] 3.0 3.0 3.0 [MASK],4.0
[CLS] user_13 [SEP] movie_19 movie_94 movie_35 movie_19 [SEP] 2.0 3.0 3.0 [MASK],2.0
[CLS] user_57 [SEP] movie_3 movie_129 movie_44 movie_44 [SEP] 5.0 4.0 3.0 [MASK],3.0
[CLS] user_52 [SEP] movie_75 movie_118 movie_86 movie_76 [SEP] 3.0 4.0 5.0 [MASK],3.0
[CLS] user_14 [SEP] movie_17 movie_73 movie_40 movie_14 [SEP] 3.5 3.5 4.5 [MASK],1.0
[CLS] user_26 [SEP] movie_15 movie_17 movie_79 movie_11 [SEP] 4.0 3.0 3.0 [MASK],3.0
